artistID,artist_name,unique_listeners,total_plays,median_plays,log_weighted_popularity,rank_listeners,rank_plays,rank_change
17960,Underground Resistance,1,809,809.0,6.697034247666484,6954,5681,1273
17959,マキシマム ザ ホルモン,1,217,217.0,5.384495062789089,6954,10811,-3857
17958,Radioactivo,1,245,245.0,5.5053315359323625,6954,10343,-3389
17957,-123 min.,1,73,73.0,4.30406509320417,6954,14346,-7392
17955,WWW,1,125,125.0,4.836281906951478,6954,12856,-5902
17954,Tipper,1,178,178.0,5.187385805840755,6954,11603,-4649
17953,The Number Twelve Looks Like You,1,1805,1805.0,7.498869733976931,6954,3430,3524
17952,Betrayed,1,1889,1889.0,7.5443321080536885,6954,3340,3614
17951,Killing the Dream,1,1984,1984.0,7.59337419312129,6954,3238,3716
17950,Bracewar,1,2040,2040.0,7.621195162809845,6954,3173,3781
92,Vitamin Z,1,1411,1411.0,7.252762418053187,6954,4018,2936
87,Deacon Blue,1,1559,1559.0,7.352441100243583,6954,3763,3191
17983,Brenna MacCrimmon,1,394,394.0,5.978885764901122,6954,8347,-1393
17980,Ida,1,437,437.0,6.082218910376446,6954,7935,-981
17979,Karmate,1,519,519.0,6.253828811575473,6954,7260,-306
17978,Inti-Illimani,1,559,559.0,6.327936783729195,6954,6993,-39
17977,The Detroit Experiment,1,256,256.0,5.54907608489522,6954,10146,-3192
17976,Lokai,1,266,266.0,5.58724865840025,6954,9973,-3019
17975,Dick El Demasiado,1,297,297.0,5.697093486505405,6954,9490,-2536
17974,Guillamino,1,302,302.0,5.713732805509369,6954,9415,-2461
17973,Model 500,1,322,322.0,5.777652323222656,6954,9157,-2203
17972,Drexciya,1,358,358.0,5.883322388488279,6954,8729,-1775
17971,Nacho Patrol,1,375,375.0,5.929589143389895,6954,8558,-1604
17970,Agoria,1,384,384.0,5.953243334287785,6954,8456,-1502
17969,Prins Thomas,1,388,388.0,5.963579343618446,6954,8410,-1456
17968,Burnt Friedman & Jaki Liebezeit,1,395,395.0,5.981414211254481,6954,8332,-1378
17967,Frivolous,1,414,414.0,6.028278520230698,6954,8160,-1206
17966,Anthony Shakir,1,419,419.0,6.040254711277414,6954,8112,-1158
17999,Ghulam Ali,1,26,26.0,3.295836866004329,6954,15919,-8965
17998,Kutumba,1,33,33.0,3.5263605246161616,6954,15641,-8687
17997,Nepathya,1,49,49.0,3.912023005428146,6954,15108,-8154
17996,Narayan Gopal,1,54,54.0,4.007333185232471,6954,14960,-8006
17995,Astha Tamang Maskey,1,65,65.0,4.189654742026425,6954,14624,-7670
17994,Abhaya & the Steam Injuns,1,83,83.0,4.430816798843313,6954,14035,-7081
17993,Sabrina Washington,1,61,61.0,4.127134385045092,6954,14759,-7805
17992,Aldo Nova,1,79,79.0,4.382026634673881,6954,14165,-7211
17991,Kane Roberts,1,133,133.0,4.897839799950911,6954,12645,-5691
17990,Riceboy Sleeps,1,193,193.0,5.267858159063328,6954,11294,-4340
17989,El mató a un Policía Motorizado,1,307,307.0,5.730099782973574,6954,9358,-2404
17988,Fryderyk Chopin,1,356,356.0,5.877735781779639,6954,8747,-1793
17987,El Robot Bajo El Agua,1,415,415.0,6.030685260261263,6954,8150,-1196
17986,Sonbahar Film Müzikleri,1,356,356.0,5.877735781779639,6954,8747,-1793
17985,Amparanoia,1,359,359.0,5.886104031450156,6954,8718,-1764
17984,Fatima Spar und die Freedom Fries,1,369,369.0,5.91350300563827,6954,8617,-1663
79,Fiction Factory,1,1990,1990.0,7.596392304064196,6954,3234,3720
74,Basia,1,2547,2547.0,7.843064016692054,6954,2742,4212
18013,Enjoy Your Summer,1,201,201.0,5.308267697401205,6954,11115,-4161
18012,Broken Fist,1,229,229.0,5.438079308923196,6954,10598,-3644
18011,July Skies,1,366,366.0,5.905361848054571,6954,8653,-1699
18010,Oliver Shanti,1,377,377.0,5.934894195619588,6954,8537,-1583
18009,Kubb,1,94,94.0,4.553876891600541,6954,13713,-6759
18008,Magnet,1,94,94.0,4.553876891600541,6954,13713,-6759
18007,Suemitsu & THE Suemith,1,96,96.0,4.574710978503383,6954,13656,-6702
18006,AZU,1,130,130.0,4.875197323201151,6954,12715,-5761
18005,Eminence Symphony Orchestra,1,142,142.0,4.962844630259907,6954,12431,-5477
18004,Turn,1,187,187.0,5.236441962829949,6954,11418,-4464
18003,1SaGain,1,275,275.0,5.62040086571715,6954,9836,-2882
18002,The 88,1,22,22.0,3.1354942159291497,6954,16070,-9116
18001,www.songs.pk,1,23,23.0,3.1780538303479458,6954,16042,-9088
18000,1974 AD,1,23,23.0,3.1780538303479458,6954,16042,-9088
18035,Gary B,1,282,282.0,5.645446897643238,6954,9718,-2764
18034,Iloyd,1,335,335.0,5.817111159963204,6954,9010,-2056
18033,The Nexion-Project,1,340,340.0,5.831882477283517,6954,8939,-1985
18032,Origen,1,357,357.0,5.8805329864007,6954,8738,-1784
18031,Alexander V.Mogilco,1,421,421.0,6.045005314036012,6954,8089,-1135
18030,Homeless Balloon,1,497,497.0,6.210600077024653,6954,7438,-484
18029,Triangle Sun,1,648,648.0,6.47543271670409,6954,6418,536
18028,Rhythm of Mankind & Nature,1,932,932.0,6.838405200847344,6954,5238,1716
18027,Radio Silence,1,1286,1286.0,7.160069207596127,6954,4292,2662
18025,M. Zebaty J. Janczarski,1,147,147.0,4.997212273764115,6954,12315,-5361
18024,Artur Andrus,1,272,272.0,5.60947179518496,6954,9872,-2918
18023,Salon Niezależnych,1,591,591.0,6.3835066348840055,6954,6790,164
18022,Braia,1,578,578.0,6.361302477572996,6954,6866,88
18015,Xtuna,1,64,64.0,4.174387269895637,6954,14655,-7701
18014,James Oclahoma,1,178,178.0,5.187385805840755,6954,11603,-4649
83,Cock Robin,1,1792,1792.0,7.491645473605133,6954,3449,3505
18051,Koru,1,109,109.0,4.700480365792417,6954,13316,-6362
18050,Paul Schwartz,1,109,109.0,4.700480365792417,6954,13316,-6362
18049,dJ mAx dReamer,1,115,115.0,4.7535901911063645,6954,13143,-6189
18048,Alejandro de Pinedo,1,116,116.0,4.762173934797756,6954,13113,-6159
18047,Aonua,1,117,117.0,4.770684624465665,6954,13086,-6132
18046,Reunited,1,119,119.0,4.787491742782046,6954,13023,-6069
18045,Alan Steward,1,121,121.0,4.804021044733257,6954,12968,-6014
18044,Jason Edward Dudley,1,122,122.0,4.812184355372417,6954,12933,-5979
18043,Daniel Masson,1,124,124.0,4.8283137373023015,6954,12890,-5936
18042,The Wimshurst's Machine,1,130,130.0,4.875197323201151,6954,12715,-5761
18041,Tristeria,1,140,140.0,4.948759890378168,6954,12485,-5531
18040,Green Sun,1,146,146.0,4.990432586778736,6954,12331,-5377
18039,Rue du Soleil,1,173,173.0,5.159055299214529,6954,11724,-4770
18037,B-Tribe,1,192,192.0,5.262690188904886,6954,11310,-4356
18036,Deep Enfant,1,254,254.0,5.541263545158426,6954,10190,-3236
44,Das Ich,1,155,155.0,5.049856007249537,6954,12130,-5176
18067,Goldie,1,24,24.0,3.2188758248682006,6954,15993,-9039
18066,9th Wonder & Buckshot,1,27,27.0,3.332204510175204,6954,15875,-8921
18065,Rock of Heltah Skeltah,1,28,28.0,3.367295829986474,6954,15837,-8883
18064,KRS-One,1,30,30.0,3.4339872044851463,6954,15769,-8815
18063,Blaq Poet,1,31,31.0,3.4657359027997265,6954,15734,-8780
18062,DJ Premier,1,31,31.0,3.4657359027997265,6954,15734,-8780
18061,"Meth, Ghost & Rae",1,35,35.0,3.58351893845611,6954,15566,-8612
18060,Sway,1,43,43.0,3.784189633918261,6954,15308,-8354
18059,YPEY,1,78,78.0,4.3694478524670215,6954,14199,-7245
18058,Jens Gad,1,85,85.0,4.454347296253507,6954,13975,-7021
18057,Ismeretlen előadó,1,90,90.0,4.51085950651685,6954,13820,-6866
18056,Michael Hornstein,1,94,94.0,4.553876891600541,6954,13713,-6759
18055,Temple Scene,1,95,95.0,4.564348191467836,6954,13683,-6729
18054,Endless Blue,1,102,102.0,4.634728988229636,6954,13490,-6536
18053,Deva Premal,1,104,104.0,4.653960350157523,6954,13447,-6493
18052,Mythos,1,106,106.0,4.672828834461906,6954,13397,-6443
18083,Aura,1,16,16.0,2.833213344056216,6954,16363,-9409
18082,Amy Millan,1,18,18.0,2.9444389791664403,6954,16276,-9322
18081,Wintersleep,1,19,19.0,2.995732273553991,6954,16225,-9271
18080,Dan Mangan,1,23,23.0,3.1780538303479458,6954,16042,-9088
18079,Thrush Hermit,1,631,631.0,6.448889394146858,6954,6514,440
18078,Jason Collett,1,968,968.0,6.876264611890766,6954,5143,1811
18077,Swallow the Sun,1,39,39.0,3.6888794541139363,6954,15431,-8477
18076,YOB,1,43,43.0,3.784189633918261,6954,15308,-8354
18075,Dert Floyd,1,47,47.0,3.871201010907891,6954,15179,-8225
18074,Twitch The Ripper,1,54,54.0,4.007333185232471,6954,14960,-8006
18073,Goodie Mob,1,80,80.0,4.394449154672439,6954,14136,-7182
18072,Juggaknots,1,85,85.0,4.454347296253507,6954,13975,-7021
18071,The Bug,1,95,95.0,4.564348191467836,6954,13683,-6729
18070,Marco Polo & Ruste Juxx,1,20,20.0,3.044522437723423,6954,16172,-9218
18069,KRS-One & Marley Marl,1,20,20.0,3.044522437723423,6954,16172,-9218
18068,Tunnelvison,1,22,22.0,3.1354942159291497,6954,16070,-9116
18100,4chan,1,437,437.0,6.082218910376446,6954,7935,-981
18099,Mick Boogie & Terry Urban,1,445,445.0,6.100318952020064,6954,7871,-917
18098,MIDIMarc,1,455,455.0,6.1224928095143865,6954,7777,-823
18097,Ёлка,1,357,357.0,5.8805329864007,6954,8738,-1784
18096,DeaDKeDы,1,504,504.0,6.22455842927536,6954,7379,-425
18095,Halves,1,594,594.0,6.38856140554563,6954,6763,191
18094,Deuter,1,622,622.0,6.434546518787453,6954,6576,378
18093,“V–е,1,1340,1340.0,7.201170883281678,6954,4182,2772
18092,The Free Association,1,1669,1669.0,7.4205789054108005,6954,3601,3353
18091,Clã,1,48,48.0,3.8918202981106265,6954,15140,-8186
18090,Rosario Bléfari,1,9,9.0,2.302585092994046,6954,16818,-9864
18089,Vinnie Who,1,10,10.0,2.3978952727983707,6954,16745,-9791
18088,Hannah Georgas,1,12,12.0,2.5649493574615367,6954,16600,-9646
18086,Parts & Labor,1,12,12.0,2.5649493574615367,6954,16600,-9646
18085,The Hot Toddies,1,15,15.0,2.772588722239781,6954,16420,-9466
18084,Forest City Lovers,1,16,16.0,2.833213344056216,6954,16363,-9409
18116,The Beatles with Billy Preston,1,135,135.0,4.912654885736052,6954,12603,-5649
18115,Zion y Lennox,1,142,142.0,4.962844630259907,6954,12431,-5477
18114,The Post-Modern Cliche,1,143,143.0,4.969813299576001,6954,12408,-5454
18113,Los Cadetes de Linares,1,144,144.0,4.976733742420574,6954,12382,-5428
18112,Big Mike,1,151,151.0,5.0238805208462765,6954,12222,-5268
18111,Z-Ro,1,153,153.0,5.0369526024136295,6954,12177,-5223
18110,Rakim Y Ken-Y,1,158,158.0,5.0689042022202315,6954,12077,-5123
18109,Mindthings,1,160,160.0,5.081404364984463,6954,12034,-5080
18108,Trae,1,171,171.0,5.147494476813453,6954,11774,-4820
18107,Beto Quintanilla,1,219,219.0,5.393627546352362,6954,10772,-3818
18106,Ramon Ayala Y Los Bravos Del Norte,1,228,228.0,5.43372200355424,6954,10618,-3664
18105,Chalie Boy,1,229,229.0,5.438079308923196,6954,10598,-3644
18104,Square Enix,1,235,235.0,5.4638318050256105,6954,10504,-3550
18103,DJ Screw,1,265,265.0,5.583496308781699,6954,9997,-3043
18102,DVDA,1,280,280.0,5.638354669333745,6954,9756,-2802
18101,Swishahouse & DJ Michael 5000 Watts,1,320,320.0,5.771441123130016,6954,9192,-2238
18132,Mr.Busta,1,1841,1841.0,7.518607216815252,6954,3385,3569
18131,Ida Corr vs. Fedde Le Grand,1,1938,1938.0,7.569927655242652,6954,3289,3665
18130,"Three 6 Mafia feat. Flo Rida, Sean Kingston & Tiësto",1,1993,1993.0,7.597897950521784,6954,3228,3726
18129,Andreea Banica,1,2081,2081.0,7.641084249174914,6954,3143,3811
18128,Majka,1,2597,2597.0,7.862497197230545,6954,2702,4252
18127,FankaDeli,1,3307,3307.0,8.104099056143582,6954,2287,4667
18126,H16,1,3771,3771.0,8.235360643753348,6954,2060,4894
18125,After One,1,4415,4415.0,8.392989587956931,6954,1832,5122
18124,"Sqad Up, Lil Wayne",1,6962,6962.0,8.848365694942547,6954,1280,5674
18123,Gyurcsány Feree és a Mardel,1,8131,8131.0,9.003562174748238,6954,1124,5830
18122,Kontrafakt,1,10726,10726.0,9.280519206597429,6954,881,6073
18121,Rytmus,1,23462,23462.0,10.06317999126972,6954,441,6513
18120,Cidadão Instigado,1,366,366.0,5.905361848054571,6954,8653,-1699
18119,Life's Decay,1,435,435.0,6.077642243349034,6954,7960,-1006
18118,Mypollux,1,488,488.0,6.192362489474872,6954,7503,-549
18117,Scott McKenzie,1,122,122.0,4.812184355372417,6954,12933,-5979
18155,Enface,1,336,336.0,5.820082930352362,6954,8993,-2039
18154,Plastic Operator,1,90,90.0,4.51085950651685,6954,13820,-6866
18153,Bartel,1,103,103.0,4.6443908991413725,6954,13469,-6515
18152,Little People,1,118,118.0,4.77912349311153,6954,13050,-6096
18151,Unai,1,134,134.0,4.90527477843843,6954,12626,-5672
18150,Erica Dunham,1,138,138.0,4.9344739331306915,6954,12529,-5575
18149,Acidwolf,1,153,153.0,5.0369526024136295,6954,12177,-5223
18148,Death Panel,1,161,161.0,5.087596335232384,6954,12004,-5050
18147,Anonymous 4,1,166,166.0,5.117993812416755,6954,11884,-4930
18146,NGC 1365,1,496,496.0,6.208590026096629,6954,7448,-494
18145,Stray,1,1006,1006.0,6.914730892718563,6954,5020,1934
18137,Superjoint Ritual,1,385,385.0,5.955837369464831,6954,8444,-1490
18136,Mutha's Day Out,1,629,629.0,6.4457198193855785,6954,6525,429
18135,Arkaea,1,804,804.0,6.690842277418564,6954,5705,1249
18134,\Eminem f_ Rihanna,1,1530,1530.0,7.333676395657684,6954,3795,3159
18133,Boyz N Da Hood,1,1558,1558.0,7.351799869057777,6954,3765,3189
18171,Avishai Cohen,1,396,396.0,5.983936280687191,6954,8324,-1370
18170,Wibutee,1,402,402.0,5.998936561946683,6954,8264,-1310
18169,Sidsel Endresen & Bugge Wesseltoft,1,442,442.0,6.093569770045136,6954,7890,-936
18168,Othin Spake,1,518,518.0,6.251903883165888,6954,7268,-314
18167,Serdar Ateser,1,585,585.0,6.373319789577012,6954,6832,122
18166,Iannis Xenakis,1,731,731.0,6.595780513961311,6954,6025,929
18165,Dorian Concept,1,741,741.0,6.60934924316738,6954,5974,980
18164,"Bjornstad, Darling, Rypdal & Christensen",1,750,750.0,6.621405651764134,6954,5933,1021
18163,John Abercrombie,1,768,768.0,6.645090969505644,6954,5854,1100
18162,PUMA,1,944,944.0,6.851184927493743,6954,5202,1752
18161,Stian Westerhus,1,1029,1029.0,6.937314081223682,6954,4947,2007
18160,Arve Henriksen,1,1230,1230.0,7.115582126184454,6954,4418,2536
18159,Eivind Aarset,1,1796,1796.0,7.493873886783559,6954,3445,3509
18158,Laurie Anderson,1,1825,1825.0,7.509883061154913,6954,3408,3546
18157,ГDР,1,121,121.0,4.804021044733257,6954,12968,-6014
18156,Нэнси,1,281,281.0,5.641907070938114,6954,9738,-2784
18187,Monoceros,1,647,647.0,6.473890696352274,6954,6425,529
18186,Jan Bang,1,263,263.0,5.575949103146316,6954,10023,-3069
18185,Kissey Asplund,1,281,281.0,5.641907070938114,6954,9738,-2784
18184,Jon Hassell,1,282,282.0,5.645446897643238,6954,9718,-2764
18183,Live Maria Roggen,1,312,312.0,5.746203190540153,6954,9295,-2341
18182,Eberhard Weber,1,315,315.0,5.755742213586912,6954,9257,-2303
18181,Brian Eno & J. Peter Schwalm,1,327,327.0,5.793013608384144,6954,9103,-2149
18180,Håkon Kornstad,1,329,329.0,5.799092654460526,6954,9083,-2129
18179,The Mount Fuji Doomjazz Corporation,1,337,337.0,5.823045895483019,6954,8978,-2024
18178,Brian Eno & Jah Wobble,1,341,341.0,5.834810737062605,6954,8924,-1970
18177,Arild Andersen Group,1,356,356.0,5.877735781779639,6954,8747,-1793
18176,Nik Bärtsch's Ronin,1,360,360.0,5.8888779583328805,6954,8707,-1753
18175,Terje Rypdal,1,364,364.0,5.8998973535824915,6954,8670,-1716
18174,Ursula Rucker,1,371,371.0,5.918893854273146,6954,8606,-1652
18173,Kurt Rosenwinkel,1,372,372.0,5.921578419643816,6954,8592,-1638
18172,Steve Coleman and Five Elements,1,395,395.0,5.981414211254481,6954,8332,-1378
18203,flood feelings,1,227,227.0,5.429345628954441,6954,10637,-3683
18202,Spoonbill,1,256,256.0,5.54907608489522,6954,10146,-3192
18201,Karsten Pflum,1,266,266.0,5.58724865840025,6954,9973,-3019
18200,Thorshji,1,287,287.0,5.662960480135946,6954,9649,-2695
18199,Acumen,1,328,328.0,5.796057750765372,6954,9093,-2139
18198,Noon,1,341,341.0,5.834810737062605,6954,8924,-1970
18197,РАДИОПРОЕКТОР,1,371,371.0,5.918893854273146,6954,8606,-1652
18196,YVAT,1,371,371.0,5.918893854273146,6954,8606,-1652
18195,Yarema,1,407,407.0,6.0112671744041615,6954,8214,-1260
18194,buried|cable,1,436,436.0,6.07993319509559,6954,7948,-994
18193,Cex,1,493,493.0,6.202535517187923,6954,7468,-514
18192,Grandma,1,524,524.0,6.263398262591624,6954,7233,-279
18191,sayCeT,1,557,557.0,6.324358962381311,6954,7011,-57
18190,Danny Bow,1,558,558.0,6.326149473155099,6954,6999,-45
18189,Audiokonstrukte,1,562,562.0,6.333279628139691,6954,6975,-21
18188,Nikakoi,1,615,615.0,6.423246963533519,6954,6622,332
18225,Al Stewart,1,161,161.0,5.087596335232384,6954,12004,-5050
18224,Time Bandits,1,175,175.0,5.170483995038151,6954,11671,-4717
18223,Друга Ріка,1,266,266.0,5.58724865840025,6954,9973,-3019
18216,Northern State,1,24,24.0,3.2188758248682006,6954,15993,-9039
18215,The Commitments,1,29,29.0,3.4011973816621555,6954,15800,-8846
18214,Soular,1,40,40.0,3.713572066704308,6954,15406,-8452
18213,Hush,1,51,51.0,3.9512437185814275,6954,15046,-8092
18212,Vincent Van Go Go,1,59,59.0,4.0943445622221,6954,14827,-7873
18211,Straight No Chaser,1,64,64.0,4.174387269895637,6954,14655,-7701
18210,Justin Young,1,129,129.0,4.867534450455582,6954,12737,-5783
18209,Sonya Kitchell,1,138,138.0,4.9344739331306915,6954,12529,-5575
18208,Rocco DeLuca & The Burden,1,624,624.0,6.437751649736401,6954,6563,391
18207,Weakness,1,1413,1413.0,7.254177846456518,6954,4013,2941
18206,XXX Maniak,1,5279,5279.0,8.571681376700306,6954,1602,5352
18205,Pig Destroyer,1,7494,7494.0,8.921991410536698,6954,1208,5746
18204,Speaka,1,208,208.0,5.342334251964811,6954,10970,-4016
18241,SK123,1,37,37.0,3.6375861597263857,6954,15497,-8543
18240,钟茌 Zhongchi,1,38,38.0,3.6635616461296463,6954,15466,-8512
18239,Monsieur Cheu,1,38,38.0,3.6635616461296463,6954,15466,-8512
18238,Zhong Chi,1,40,40.0,3.713572066704308,6954,15406,-8452
18237,Harland,1,40,40.0,3.713572066704308,6954,15406,-8452
18236,Lost Balance,1,41,41.0,3.7376696182833684,6954,15370,-8416
18235,VFSix feat. S.C.E.,1,42,42.0,3.7612001156935624,6954,15341,-8387
18234,Lendi Vexer,1,51,51.0,3.9512437185814275,6954,15046,-8092
18233,Roebeck,1,56,56.0,4.04305126783455,6954,14915,-7961
18232,THEreminGIRL,1,82,82.0,4.418840607796598,6954,14070,-7116
18231,Angela McCluskey,1,82,82.0,4.418840607796598,6954,14070,-7116
18230,VFSix feat. Pat Appleton,1,213,213.0,5.365976015021851,6954,10877,-3923
18229,VFSix,1,570,570.0,6.3473892096560105,6954,6919,35
18228,lulz,1,482,482.0,6.180016653652572,6954,7549,-595
18227,STS9,1,1148,1148.0,7.046647277848756,6954,4616,2338
18226,Fra Lippo Lippi,1,157,157.0,5.062595033026967,6954,12095,-5141
18257,Xerox & Illumination,1,103,103.0,4.6443908991413725,6954,13469,-6515
18256,BO$$ in drama,1,159,159.0,5.075173815233827,6954,12052,-5098
18255,NEL's,1,27,27.0,3.332204510175204,6954,15875,-8921
18254,Savino,1,27,27.0,3.332204510175204,6954,15875,-8921
18253,Sunday Munich,1,27,27.0,3.332204510175204,6954,15875,-8921
18252,Quantifier,1,28,28.0,3.367295829986474,6954,15837,-8883
18251,Solasoap,1,29,29.0,3.4011973816621555,6954,15800,-8846
18250,Dan Griober,1,30,30.0,3.4339872044851463,6954,15769,-8815
18249,bassment,1,32,32.0,3.4965075614664802,6954,15677,-8723
18248,Subsollo,1,34,34.0,3.5553480614894135,6954,15599,-8645
18247,Emir Bey,1,35,35.0,3.58351893845611,6954,15566,-8612
18246,Öökülm,1,35,35.0,3.58351893845611,6954,15566,-8612
18245,The Silk Demise,1,35,35.0,3.58351893845611,6954,15566,-8612
18244,LA COCHINA,1,36,36.0,3.6109179126442243,6954,15535,-8581
18243,Lovespirals,1,36,36.0,3.6109179126442243,6954,15535,-8581
18242,Mescalito,1,36,36.0,3.6109179126442243,6954,15535,-8581
18273,Virginia Nunes,1,145,145.0,4.983606621708336,6954,12354,-5400
18272,Jorge e Mateus Ao Vivo Goiania,1,178,178.0,5.187385805840755,6954,11603,-4649
18271,The Age of Information,1,246,246.0,5.5093883366279774,6954,10323,-3369
18270,Agnes Carlsson,1,717,717.0,6.576469569048224,6954,6079,875
18269,Lucas Souza Banda,1,594,594.0,6.38856140554563,6954,6763,191
18268,Joel & Luke,1,893,893.0,6.795705775173514,6954,5361,1593
18267,Sara Groves,1,986,986.0,6.894670039433482,6954,5081,1873
18266,The Real Efforts Of Real People,1,1163,1163.0,7.059617628291383,6954,4583,2371
18265,Heloísa Rosa,1,1297,1297.0,7.168579897264035,6954,4269,2685
18264,Christa Black,1,1689,1689.0,7.432483807917119,6954,3580,3374
18263,Kaci Battaglia,1,165,165.0,5.111987788356544,6954,11910,-4956
18262,Designer Drugs,1,41,41.0,3.7376696182833684,6954,15370,-8416
18261,Gameboy/Gamegirl,1,61,61.0,4.127134385045092,6954,14759,-7805
18260,Gorump Peyya,1,78,78.0,4.3694478524670215,6954,14199,-7245
18259,MC Gi,1,85,85.0,4.454347296253507,6954,13975,-7021
18258,New Rave Kids On The Block,1,98,98.0,4.59511985013459,6954,13605,-6651
18289,Freestyle Project,1,926,926.0,6.831953565565855,6954,5264,1690
18288,Technotronic,1,978,978.0,6.88653164253051,6954,5099,1855
18287,Noel,1,1100,1100.0,7.00397413672268,6954,4754,2200
18286,The Cover Girls,1,1131,1131.0,7.0317412587631285,6954,4672,2282
18285,Safire,1,1386,1386.0,7.234898420314831,6954,4075,2879
18284,Company B,1,1397,1397.0,7.242797922793756,6954,4048,2906
18283,Expose,1,1485,1485.0,7.303843225277705,6954,3868,3086
18282,Shannon,1,1781,1781.0,7.485491608030754,6954,3460,3494
18281,The Departure,1,4,4.0,1.6094379124341003,6954,17204,-10250
18280,Fabrizio Moro,1,14,14.0,2.70805020110221,6954,16471,-9517
18279,Jamie Lynn Spears,1,18,18.0,2.9444389791664403,6954,16276,-9322
18278,Love Generation,1,21,21.0,3.091042453358316,6954,16118,-9164
18277,Lindsay Lohan/Lindsay Lohan/Lindsay Lohan/Lindsay Lohan/Lindsay Lohan,1,22,22.0,3.1354942159291497,6954,16070,-9116
18276,House MD,1,25,25.0,3.258096538021482,6954,15948,-8994
18275,Shake It Up,1,28,28.0,3.367295829986474,6954,15837,-8883
18274,Victoria Justice and Simon Curtis,1,39,39.0,3.6888794541139363,6954,15431,-8477
18306,Satellites & Sirens,1,390,390.0,5.968707559985366,6954,8388,-1434
18305,Brandon Heath,1,961,961.0,6.8690144506657065,6954,5162,1792
18303,Prāta vētra,1,487,487.0,6.1903154058531475,6954,7511,-557
18302,Freestyle,1,545,545.0,6.302618975744905,6954,7077,-123
18301,Cynthia,1,552,552.0,6.315358001522335,6954,7041,-87
18300,Ken Laszlo,1,602,602.0,6.401917196727186,6954,6701,253
18299,Hashim,1,611,611.0,6.416732282512326,6954,6646,308
18298,TKA,1,690,690.0,6.53813982376767,6954,6200,754
18297,Peter Schilling,1,702,702.0,6.555356891810665,6954,6140,814
18296,Pretty Poison,1,728,728.0,6.591673732008658,6954,6037,917
18295,Freeez,1,746,746.0,6.616065185132817,6954,5950,1004
18294,Monet,1,746,746.0,6.616065185132817,6954,5950,1004
18293,Manuella,1,758,758.0,6.63200177739563,6954,5898,1056
18292,DJ Elkin,1,800,800.0,6.68586094706836,6954,5720,1234
18291,Fascination,1,848,848.0,6.744059186311348,6954,5524,1430
18290,Fun Fun,1,878,878.0,6.778784897685177,6954,5417,1537
18322,Astronautas,1,198,198.0,5.293304824724492,6954,11174,-4220
18321,Scanners,1,234,234.0,5.459585514144159,6954,10524,-3570
18320,Lava,1,315,315.0,5.755742213586912,6954,9257,-2303
18319,Lazyfish + Alexandroid,1,98,98.0,4.59511985013459,6954,13605,-6651
18318,Vex'd,1,102,102.0,4.634728988229636,6954,13490,-6536
18317,Sovacusa,1,111,111.0,4.718498871295094,6954,13263,-6309
18316,Nedry,1,116,116.0,4.762173934797756,6954,13113,-6159
18315,Stunt Rock,1,120,120.0,4.795790545596741,6954,13000,-6046
18314,Ensource,1,172,172.0,5.153291594497779,6954,11749,-4795
18313,Anthem Lights,1,154,154.0,5.043425116919247,6954,12156,-5202
18312,Sixteen Cities,1,168,168.0,5.1298987149230735,6954,11841,-4887
18311,Luminate,1,181,181.0,5.204006687076795,6954,11536,-4582
18310,Above The Golden State,1,213,213.0,5.365976015021851,6954,10877,-3923
18309,Josh Wilson,1,223,223.0,5.4116460518550396,6954,10709,-3755
18308,Μύρωνας Στρατής,1,230,230.0,5.442417710521793,6954,10581,-3627
18307,Me In Motion,1,285,285.0,5.655991810819852,6954,9677,-2723
18338,Space Mountain Mix Series,1,358,358.0,5.883322388488279,6954,8729,-1775
18337,MONDO BOYS,1,472,472.0,6.159095388491933,6954,7640,-686
18336,Arthur Russell,1,586,586.0,6.375024819828097,6954,6826,128
18335,Jaymay,1,2577,2577.0,7.8547691834991324,6954,2725,4229
18334,Sarah Michelle Gellar,1,1964,1964.0,7.583247524303362,6954,3262,3692
18333,Halifax Pier,1,86,86.0,4.465908118654584,6954,13937,-6983
18332,J.Viewz,1,89,89.0,4.499809670330265,6954,13857,-6903
18331,Aesthesys,1,97,97.0,4.584967478670572,6954,13628,-6674
18330,Omar Faruk Tekbilek,1,99,99.0,4.605170185988092,6954,13577,-6623
18329,Serkan Çağrı,1,102,102.0,4.634728988229636,6954,13490,-6536
18328,Prem Joshua,1,144,144.0,4.976733742420574,6954,12382,-5428
18327,Tymphony,1,224,224.0,5.41610040220442,6954,10682,-3728
18326,halil sezai paracıkoğlu,1,462,462.0,6.137727054086234,6954,7720,-766
18325,Blubell,1,151,151.0,5.0238805208462765,6954,12222,-5268
18324,A-Part,1,185,185.0,5.225746673713202,6954,11458,-4504
18323,I Am Arrows,1,195,195.0,5.278114659230517,6954,11246,-4292
18354,Anibal Troilo-Roberto Goyeneche,1,317,317.0,5.762051382780177,6954,9228,-2274
18353,Puente Celeste,1,354,354.0,5.872117789475416,6954,8770,-1816
18352,Alan Tew,1,67,67.0,4.219507705176107,6954,14535,-7581
18351,Taku Sugimoto/Moe Kamura,1,69,69.0,4.248495242049359,6954,14459,-7505
18350,Bridget St. John,1,70,70.0,4.2626798770413155,6954,14425,-7471
18349,John Peel Peelenium,1,74,74.0,4.31748811353631,6954,14315,-7361
18348,Chances With Wolves,1,89,89.0,4.499809670330265,6954,13857,-6903
